Day fraction since midnight on 7/15/2019	Fluoride Probe (volts)	Fluoride Concentration (mg/L)	pH (volts)	Turbidity (1)	Time (sec)
0.57662655	0.1229481	0.846340099	0.0816644	0.31999999	12230.0833
0.5766844	0.1224452	0.865685851	0.08155835	0.33000001	12235.08154
0.57674229	0.123184	0.837414961	0.083547	0.31999999	12240.08323
0.57680017	0.12292723	0.847134268	0.08090756	0.33000001	12245.08406
0.57685802	0.12274754	0.854002944	0.0802701	0.31999999	12250.0823
0.57691587	0.12275937	0.853549033	0.08023135	0.31999999	12255.08054
0.57697377	0.12286273	0.849593411	0.08070359	0.33000001	12260.0831
0.57703165	0.12312952	0.839467785	0.08151544	0.37	12265.08394
0.57708951	0.12285358	0.849942843	0.08170339	0.34999999	12270.08304
0.5771474	0.1229412	0.846602583	0.0819561	0.33000001	12275.08474
0.57720527	0.1228037	0.851850258	0.08274512	0.31999999	12280.0847
0.57726314	0.12319606	0.836961216	0.0815713	0.33000001	12285.08467
0.57732102	0.12261024	0.859288767	0.07988495	0.31999999	12290.0855
0.57737888	0.12255646	0.861368114	0.08158866	0.31999999	12295.08461
0.57743676	0.1228728	0.84920901	0.0803847	0.31999999	12300.08544
0.57749464	0.12308055	0.841317285	0.08213643	0.31999999	12305.08627
0.57755251	0.12288451	0.848762224	0.08159997	0.33000001	12310.08624
0.57761038	0.12290149	0.848114783	0.08254723	0.33000001	12315.08621
0.57766825	0.12305268	0.842371698	0.08259963	0.31999999	12320.08618
0.57772612	0.12266149	0.85731191	0.08164554	0.31999999	12325.08614
0.57778401	0.12318467	0.837389747	0.08305246	0.33000001	12330.08784
0.57784188	0.12250882	0.863214267	0.08047333	0.31999999	12335.08781
0.57789973	0.12268481	0.856413899	0.08195122	0.31999999	12340.08605
0.57795761	0.12256739	0.86094511	0.08344448	0.33000001	12345.08688
0.5780155	0.12273493	0.854487049	0.08394985	0.31999999	12350.08858
0.57807335	0.12260974	0.859308076	0.08317083	0.31999999	12355.08682
0.57813123	0.12272789	0.854757438	0.08235082	0.33000001	12360.08765
0.5781891	0.12271786	0.855142813	0.08141955	0.34	12365.08762
0.57824698	0.12294877	0.846314615	0.08392851	0.34	12370.08845
0.57830484	0.12265819	0.857439064	0.08311391	0.34999999	12375.08755
0.57836273	0.12267216	0.856900911	0.08200775	0.36000001	12380.08925
0.57842061	0.12297211	0.845427363	0.08208983	0.34	12385.09008
0.57847846	0.12283885	0.850505675	0.08185393	0.34	12390.08832
0.57853635	0.12268969	0.856226098	0.08298339	0.34	12395.09002
0.57859423	0.12262201	0.858834362	0.08213341	0.33000001	12400.09085
0.5786521	0.12300564	0.844154374	0.08219904	0.34	12405.09082
0.57870997	0.12247758	0.864427032	0.08039471	0.33000001	12410.09078
0.57876784	0.12263516	0.858326964	0.08185981	0.33000001	12415.09075
0.57882571	0.12290075	0.848142988	0.0827545	0.31999999	12420.09072
0.57888358	0.1228414	0.850408213	0.08371717	0.33000001	12425.09069
0.57894145	0.12279282	0.852266878	0.08411393	0.33000001	12430.09066
0.57899933	0.12268472	0.856417363	0.08270325	0.33000001	12435.09149
0.57905721	0.12307397	0.841566109	0.0830024	0.34	12440.09232
0.57911508	0.12249539	0.863735423	0.0817567	0.33000001	12445.09229
0.57917295	0.12255493	0.861427343	0.08135935	0.34	12450.09226
0.57923083	0.12279832	0.852056245	0.08334783	0.33000001	12455.09309
0.57928868	0.12302269	0.843507794	0.08025648	0.34	12460.09133
0.57934657	0.12286673	0.849440698	0.0835865	0.34	12465.09302
0.57940443	0.12259927	0.859712502	0.08275076	0.34	12470.09213
0.57946232	0.12296229	0.84580055	0.08454337	0.33000001	12475.09382
0.57952017	0.12254853	0.861675144	0.08217847	0.34	12480.09206
0.57957805	0.12285935	0.849722474	0.08382327	0.33000001	12485.0929
0.5796359	0.12254105	0.861964852	0.08365554	0.34	12490.09114
0.5796938	0.12309635	0.840720105	0.08146904	0.34	12495.0937
0.57975168	0.1225831	0.860337478	0.08123326	0.34999999	12500.09453
0.57980955	0.12309837	0.840643788	0.08321552	0.34999999	12505.0945
0.57986742	0.12280836	0.851671878	0.08353656	0.34999999	12510.09446
0.57992528	0.12219181	0.875600265	0.08101907	0.34	12515.09357
0.57998316	0.12313945	0.839093245	0.08363631	0.34999999	12520.0944
0.58004105	0.12289753	0.848265732	0.08218148	0.34	12525.0961
0.58009891	0.12268042	0.856582878	0.08319283	0.34999999	12530.0952
0.58015679	0.12267696	0.856716083	0.08269595	0.37	12535.09603
0.58021466	0.12336858	0.83049717	0.08336095	0.37	12540.096
0.58027254	0.12268243	0.856505505	0.08221081	0.37	12545.09683
0.58033039	0.1237191	0.817517104	0.08479075	0.34999999	12550.09507
0.58038828	0.12280826	0.851675706	0.08520069	0.36000001	12555.09677
0.58044612	0.12303399	0.843079542	0.08345461	0.34999999	12560.09414
0.580504	0.12308554	0.841128636	0.08358637	0.34999999	12565.09498
0.5805619	0.12259598	0.859839625	0.08357228	0.34	12570.09754
0.58061977	0.12330706	0.832796478	0.08419289	0.34	12575.0975
0.58067765	0.1225712	0.860797707	0.08361133	0.34	12580.09834
0.58073552	0.12291825	0.847476215	0.08396652	0.34	12585.0983
0.58079339	0.12286126	0.849649539	0.08342611	0.34999999	12590.09827
0.58085125	0.12292967	0.84704138	0.08306865	0.37	12595.09738
0.58090911	0.1231435	0.838940535	0.08230705	0.38	12600.09648
0.58096698	0.12291796	0.84748726	0.0816728	0.37	12605.09645
0.58102484	0.12306798	0.841792686	0.08395778	0.36000001	12610.09555
0.5810827	0.12332534	0.8321126	0.08298295	0.34999999	12615.09466
0.58114057	0.12297041	0.845491956	0.08335853	0.34999999	12620.09462
0.58119843	0.12335754	0.830909322	0.08456868	0.34999999	12625.09373
0.5812563	0.12296472	0.845708188	0.08349022	0.34999999	12630.0937
0.58131414	0.12316993	0.837944642	0.08394821	0.34999999	12635.09107
0.58137201	0.12291541	0.847584387	0.0830054	0.41	12640.09104
0.58142988	0.12305173	0.842407663	0.0835833	0.38999999	12645.09101
0.58148774	0.12290867	0.847841161	0.08328455	0.37	12650.09011
0.58154561	0.12285231	0.849991355	0.08422565	0.37	12655.09008
0.58160346	0.12322053	0.836041311	0.08551874	0.37	12660.08832
0.58166132	0.12302866	0.843281514	0.08288971	0.36000001	12665.08742
0.58171917	0.12308256	0.841241291	0.08401082	0.37	12670.08566
0.58177703	0.12291396	0.847639621	0.08360047	0.37	12675.08477
0.58183491	0.12315447	0.838527037	0.08460007	0.36000001	12680.0856
0.58189276	0.12302167	0.843546461	0.08352108	0.36000001	12685.08384
0.58195061	0.12277586	0.852916722	0.08305235	0.34999999	12690.08208
0.58200848	0.12316368	0.838180038	0.08421987	0.36000001	12695.08205
0.58206635	0.12317535	0.83774056	0.0830539	0.36000001	12700.08202
0.58212419	0.12330592	0.832839145	0.08468133	0.36000001	12705.07939
0.58218207	0.12291534	0.847587053	0.08390409	0.36000001	12710.08022
0.58223994	0.1229357	0.846811868	0.08399641	0.36000001	12715.08019
0.5822978	0.12272831	0.854741304	0.08554295	0.36000001	12720.0793
0.58235565	0.12300775	0.84407433	0.08540621	0.36000001	12725.07754
0.58241352	0.12315531	0.838495383	0.08491115	0.36000001	12730.0775
0.58247138	0.12270816	0.855515674	0.08529103	0.36000001	12735.07661
0.58252922	0.12299032	0.84473577	0.08347537	0.36000001	12740.07398
0.5825871	0.12282841	0.850904811	0.08353488	0.40000001	12745.07482
0.58264495	0.12299426	0.844586208	0.08439083	0.38999999	12750.07306
0.58270282	0.12238631	0.867979985	0.08239628	0.38	12755.07302
0.58276067	0.12322263	0.835962413	0.08647351	0.38	12760.07126
0.58281855	0.12277091	0.853106481	0.08672157	0.37	12765.0721
0.58287641	0.12274802	0.853984522	0.08651419	0.37	12770.0712
0.58293425	0.12326997	0.83418579	0.08635794	0.36000001	12775.06858
0.58299212	0.12272011	0.855056348	0.08099395	0.36000001	12780.06854
0.58304998	0.12311576	0.839987062	0.08362497	0.38999999	12785.06765
0.58310786	0.12261972	0.858922753	0.08348877	0.38	12790.06848
0.58316571	0.12292504	0.847217648	0.08160497	0.37	12795.06672
0.58322356	0.12279087	0.85234157	0.08442582	0.37	12800.06496
0.58328143	0.12315013	0.838690603	0.08401798	0.36000001	12805.06493
0.58333927	0.12258596	0.860226905	0.08332708	0.36000001	12810.0623
0.58339716	0.12308398	0.841187608	0.08476282	0.34999999	12815.064
0.58345501	0.12312625	0.83959116	0.08440024	0.34999999	12820.06224
0.58351288	0.12304301	0.842737855	0.08346529	0.36000001	12825.06221
0.58357071	0.1231205	0.839808147	0.08337659	0.34999999	12830.05872
0.58362859	0.12287486	0.849130395	0.08524638	0.36000001	12835.05955
0.58368646	0.12319858	0.836866434	0.08475589	0.36000001	12840.05952
0.58374432	0.12298331	0.845001934	0.08472205	0.36000001	12845.05862
0.58380219	0.12285164	0.850016949	0.08444522	0.34999999	12850.05859
0.58386005	0.12275817	0.853595065	0.08691932	0.36000001	12855.0577
0.58391792	0.12285815	0.8497683	0.08584923	0.36000001	12860.05766
0.58397576	0.12234382	0.869639011	0.08546759	0.36000001	12865.05504
0.58403362	0.12298481	0.844944973	0.08541092	0.36000001	12870.05414
0.58409149	0.12266339	0.85723871	0.08440395	0.37	12875.05411
0.58414935	0.12307681	0.841458704	0.08464549	0.37	12880.05322
0.58420722	0.12281721	0.851333212	0.0882379	0.37	12885.05318
0.58426508	0.12288413	0.848776719	0.0854586	0.37	12890.05229
0.58432293	0.12292264	0.847309032	0.0852123	0.37	12895.05053
0.5843808	0.12271722	0.855167409	0.08464432	0.38	12900.0505
0.58443866	0.12275368	0.853767325	0.08230659	0.38	12905.0496
0.58449653	0.12314086	0.839040076	0.08552937	0.37	12910.04957
0.58455439	0.12308522	0.841140732	0.08471744	0.36000001	12915.04867
0.58461224	0.12278128	0.852708994	0.0811972	0.36000001	12920.04691
0.58467013	0.12290031	0.84815976	0.08580963	0.36000001	12925.04861
0.584728	0.12296964	0.845521214	0.08533475	0.36000001	12930.04858
0.58478586	0.12296738	0.845607095	0.08600684	0.36000001	12935.04768
0.58484373	0.12260213	0.85960201	0.08568808	0.36000001	12940.04765
0.58490158	0.12302825	0.843297052	0.08514279	0.36000001	12945.04589
0.58495945	0.12263285	0.858416074	0.08681298	0.36000001	12950.04586
0.58501731	0.12336037	0.830803651	0.08331026	0.36000001	12955.04496
0.5850752	0.12253961	0.862020636	0.08556975	0.36000001	12960.04666
0.58513307	0.1229171	0.847520015	0.0844264	0.36000001	12965.04662
0.58519092	0.12240066	0.867420403	0.08506706	0.36000001	12970.04486
0.58524879	0.12275727	0.853629591	0.08478733	0.36000001	12975.04483
0.58530667	0.12305066	0.842448173	0.08615185	0.36000001	12980.04566
0.58536451	0.12312546	0.839620969	0.08718509	0.34999999	12985.04304
0.58542239	0.12277059	0.85311875	0.08324111	0.36000001	12990.04387
0.58548026	0.12298412	0.844971175	0.08599001	0.36000001	12995.04384
0.58553814	0.122785	0.85256645	0.08348551	0.34999999	13000.04467
0.58559598	0.12248516	0.864132613	0.08436096	0.36000001	13005.04205
0.58565385	0.12261269	0.85919416	0.08546212	0.36000001	13010.04202
0.58571172	0.12256966	0.860857284	0.08448493	0.36000001	13015.04198
0.58576958	0.12261523	0.859096088	0.0866508	0.38	13020.04109
0.58582745	0.12262168	0.858847099	0.08421057	0.36000001	13025.04106
0.58588533	0.12291976	0.847418706	0.08697974	0.36000001	13030.04189
0.5859432	0.12285254	0.849982569	0.08587504	0.36000001	13035.04186
0.58600106	0.12287433	0.84915062	0.08656203	0.37	13040.04096
0.58605893	0.12285879	0.849743859	0.08678158	0.36000001	13045.04093
0.58611679	0.12302452	0.843438425	0.08874027	0.36000001	13050.04003
0.58617465	0.12282561	0.851011891	0.0851019	0.37	13055.03914
0.58623253	0.12285451	0.849907321	0.08492116	0.37	13060.03997
0.5862904	0.12255123	0.861570594	0.08426105	0.36000001	13065.03994
0.58634824	0.12169642	0.895312624	0.07744313	0.37	13070.03731
0.58640611	0.12142996	0.90609841	0.07234009	0.37	13075.03728
0.586464	0.12140562	0.907090099	0.07144244	0.38	13080.03898
0.58652187	0.12156839	0.900478912	0.07376202	0.38	13085.03894
0.58657972	0.12141725	0.906616121	0.07217748	0.38	13090.03718
0.5866376	0.12178097	0.89191711	0.0712898	0.38	13095.03802
0.58669546	0.12138676	0.907859262	0.07185059	0.38	13100.03712
0.58675333	0.12158072	0.899980076	0.07243378	0.38	13105.03709
0.5868112	0.12131192	0.910917878	0.07523868	0.37	13110.03706
0.58686907	0.12133063	0.910152259	0.07183624	0.37	13115.03702
0.58692693	0.12154393	0.901469313	0.07202754	0.37	13120.03613
0.58698479	0.12152509	0.902232899	0.0736072	0.37	13125.03523
0.58704266	0.12141664	0.906640975	0.07136582	0.37	13130.0352
0.58710054	0.12137685	0.908263681	0.07255151	0.37	13135.03603
0.58715841	0.12123211	0.914190967	0.072293	0.37	13140.036
0.58721626	0.12112979	0.918404423	0.07039712	0.37	13145.03424
0.58727414	0.12152435	0.902262904	0.07345604	0.38	13150.03507
0.587332	0.12106868	0.920930141	0.07287281	0.38	13155.03418
0.58738984	0.12133849	0.909830818	0.07118934	0.38	13160.03155
0.58744774	0.12168378	0.895821354	0.07374118	0.38	13165.03411
0.5875056	0.12105095	0.921664233	0.07300264	0.38	13170.03322
0.58756348	0.12083672	0.93058059	0.07323619	0.38	13175.03405
0.58762131	0.12167854	0.896032337	0.07222956	0.37	13180.03056
0.5876792	0.12110203	0.919550903	0.07469807	0.37	13185.03226
0.58773707	0.12136687	0.908671138	0.07314275	0.36000001	13190.03222
0.58779493	0.12135039	0.909344373	0.07115562	0.36000001	13195.03133
0.58785281	0.12141	0.906911564	0.07249058	0.36000001	13200.03216
0.58791068	0.12127897	0.912267768	0.07198729	0.36000001	13205.03213
0.58796855	0.12123693	0.91399296	0.07332162	0.36000001	13210.0321
0.5880264	0.12148186	0.903987457	0.07220791	0.37	13215.03034
0.58808427	0.12098304	0.924481393	0.07360258	0.37	13220.0303
0.58814214	0.12161471	0.898606367	0.07335329	0.37	13225.03027
0.58820001	0.12133259	0.910072093	0.07282761	0.37	13230.03024
0.58825788	0.12109934	0.919662075	0.07153145	0.37	13235.03021
0.58831574	0.12113336	0.918257087	0.07486888	0.37	13240.02931
0.58837362	0.12167025	0.896366225	0.0762385	0.37	13245.03014
0.58843147	0.12116457	0.916970036	0.07485781	0.37	13250.02838
0.58848935	0.12162336	0.898257112	0.07335101	0.37	13255.02922
0.58854721	0.1214299	0.906100853	0.07408433	0.37	13260.02832
0.58860508	0.12157021	0.900405263	0.07403892	0.37	13265.02829
0.58866292	0.12122603	0.914440795	0.07316643	0.38	13270.02566
0.58872082	0.12125643	0.913192335	0.07344021	0.38	13275.02822
0.58877868	0.12119817	0.915586442	0.07129064	0.38	13280.02733
0.58883654	0.12112387	0.918648797	0.07441815	0.38	13285.02643
0.58889442	0.12131638	0.910735315	0.07140065	0.38	13290.02726
0.58895229	0.12078555	0.932723041	0.07393402	0.38	13295.02723
0.58901015	0.12114571	0.917747576	0.07332268	0.38999999	13300.02634
0.58906802	0.12093793	0.926357482	0.07308228	0.38	13305.0263
0.58912588	0.12119421	0.9157494	0.07307012	0.38	13310.02541
0.58918375	0.12090608	0.92768439	0.07165694	0.38999999	13315.02538
0.58924162	0.12138625	0.90788007	0.07120542	0.38999999	13320.02534
0.58929949	0.12104182	0.922042479	0.07291266	0.38999999	13325.02531
0.58935736	0.12113135	0.918340038	0.07453486	0.38999999	13330.02528
0.58941518	0.12114175	0.917910919	0.07327837	0.38999999	13335.02093
0.58947309	0.12131163	0.91092975	0.072538	0.38999999	13340.02435
0.58953095	0.12139975	0.907329424	0.07137585	0.38999999	13345.02346
0.58958883	0.12078741	0.932645078	0.07088427	0.40000001	13350.02429
0.58964669	0.12141119	0.906863064	0.07261088	0.38999999	13355.02339
0.58970455	0.12076544	0.933566382	0.07158531	0.38999999	13360.0225
0.58976243	0.12119081	0.915889336	0.07395214	0.38999999	13365.02333
0.58982028	0.12139405	0.907561878	0.07548583	0.38999999	13370.02157
0.58987815	0.12113865	0.918038808	0.0714965	0.38999999	13375.02154
0.58993603	0.12098717	0.924309819	0.0725825	0.38	13380.02237
0.58999389	0.12138408	0.907968613	0.0736723	0.38	13385.02147
0.59005176	0.12097738	0.924716579	0.07423536	0.38999999	13390.02144
0.59010963	0.12141331	0.906776667	0.07528485	0.40000001	13395.02141
0.59016749	0.12068152	0.937093923	0.07283715	0.38999999	13400.02051
0.59022533	0.12158699	0.899726515	0.07239225	0.38999999	13405.01789
0.59028322	0.12125268	0.913346247	0.07203253	0.38999999	13410.01958
0.5903411	0.12100634	0.923513853	0.07278086	0.38	13415.02042
0.59039897	0.12108299	0.920338077	0.07622407	0.38999999	13420.02038
0.59045682	0.12115315	0.917440769	0.07014237	0.38	13425.01862
0.5905147	0.12088235	0.928674246	0.07511275	0.38	13430.01946
0.59057257	0.12136084	0.908917415	0.07316459	0.38999999	13435.01942
0.59063042	0.12118749	0.916026001	0.07386242	0.38999999	13440.01766
0.5906883	0.12122672	0.914412439	0.07419154	0.38999999	13445.0185
0.59074617	0.12132762	0.910275386	0.07568089	0.38999999	13450.01846
0.59080403	0.12097515	0.924809257	0.07328963	0.40000001	13455.01757
0.59086189	0.12083592	0.930614048	0.07475755	0.40000001	13460.01667
0.59091976	0.1209963	0.923930643	0.07372008	0.40000001	13465.01664
0.59097763	0.12150566	0.903021075	0.07690461	0.40000001	13470.01661
0.59103548	0.12129866	0.911460871	0.07440854	0.41999999	13475.01485
0.59109337	0.12081094	0.931659364	0.07061356	0.44999999	13480.01654
0.59115124	0.12127015	0.912629444	0.07292879	0.41999999	13485.01651
0.5912091	0.12129144	0.911756664	0.07328003	0.41	13490.01562
0.59126695	0.12113111	0.918349943	0.07469023	0.40000001	13495.01386
0.59132483	0.12122936	0.914303956	0.0728827	0.40000001	13500.01469
0.59138271	0.12113691	0.918110599	0.07312281	0.43000001	13505.01552
0.59144057	0.12095214	0.925766089	0.07341988	0.41	13510.01462
0.59149842	0.1212575	0.913148424	0.07356768	0.40000001	13515.01286
0.59155631	0.12095832	0.925509007	0.07308066	0.40000001	13520.01456
0.59161417	0.12103298	0.922408859	0.07410622	0.40000001	13525.01366
0.59167204	0.12086265	0.929496799	0.07242218	0.40000001	13530.01363
0.59172991	0.12105943	0.921313055	0.07458486	0.40000001	13535.0136
0.59178778	0.12127504	0.912428905	0.07292613	0.40000001	13540.01357
0.59184562	0.12073406	0.93488387	0.07450072	0.40000001	13545.01094
0.59190349	0.12088608	0.928518585	0.0748809	0.40000001	13550.01091
0.59196138	0.12081727	0.931394367	0.07345209	0.38999999	13555.01261
0.59201925	0.1206947	0.936539026	0.07412319	0.40000001	13560.01258
0.59207711	0.12087597	0.928940556	0.07446674	0.41	13565.01168
0.59213498	0.12146279	0.904762528	0.07618503	0.40000001	13570.01165
0.59219285	0.12130903	0.911036195	0.07475887	0.40000001	13575.01162
0.5922507	0.12110993	0.91922449	0.07505769	0.40000001	13580.00986
0.59230858	0.12128668	0.911951727	0.07294422	0.40000001	13585.01069
0.59236645	0.12121567	0.914866647	0.07461813	0.38999999	13590.01066
0.59242432	0.12124223	0.913775285	0.0752252	0.38999999	13595.01062
0.59248219	0.12093472	0.926491128	0.07390352	0.38999999	13600.01059
0.59254005	0.12093227	0.926593145	0.07300091	0.40000001	13605.0097
0.59259794	0.12146173	0.90480563	0.07396696	0.40000001	13610.01139
0.59265579	0.12098452	0.924419905	0.07618693	0.41	13615.00963
0.59271368	0.12107388	0.920714951	0.07425942	0.40000001	13620.01133
0.59277156	0.12103429	0.922354556	0.07382975	0.40000001	13625.01216
0.59282943	0.12088174	0.928699705	0.0740842	0.41	13630.01213
0.59288728	0.12071998	0.935475622	0.07269527	0.40000001	13635.01037
0.59294516	0.12108772	0.920142461	0.07472655	0.40000001	13640.0112
0.59300305	0.12070635	0.936048818	0.07407446	0.40000001	13645.0129
0.59306091	0.1209638	0.925281104	0.07432371	0.38999999	13650.012
0.59311878	0.12078681	0.932670227	0.075145	0.38999999	13655.01197
0.59317665	0.12098415	0.924435277	0.07453374	0.38999999	13660.01194
0.59323454	0.12089149	0.928292862	0.07395153	0.40000001	13665.01363
0.59329239	0.12062281	0.939569693	0.07381792	0.40000001	13670.01187
0.59335027	0.12063879	0.938895178	0.07413728	0.40000001	13675.0127
0.59340815	0.12090938	0.92754682	0.07350169	0.40000001	13680.01354
0.59346601	0.1205919	0.94087578	0.07322188	0.41999999	13685.01264
0.59352389	0.12131588	0.91075578	0.07500755	0.41999999	13690.01347
0.59358178	0.12101286	0.923243289	0.07529676	0.41	13695.01517
0.59363965	0.12085769	0.929704013	0.07551108	0.40000001	13700.01514
0.5936975	0.12059451	0.940765425	0.07369677	0.40000001	13705.01338
0.59375538	0.12078834	0.932606099	0.07449796	0.40000001	13710.01421
0.59381327	0.12139122	0.907677312	0.07590532	0.40000001	13715.0159
0.59387112	0.12077791	0.933043346	0.07378294	0.40000001	13720.01414
0.59392901	0.12102401	0.922780776	0.07834249	0.40000001	13725.01584
0.59398687	0.12117392	0.916584808	0.07564761	0.40000001	13730.01494
0.59404476	0.120566	0.941971569	0.07323609	0.38999999	13735.01664
0.59410261	0.12120019	0.915503328	0.07680228	0.38999999	13740.01488
0.5941605	0.12088439	0.928589109	0.07564119	0.41	13745.01658
0.59421838	0.12099013	0.924186871	0.0772156	0.41	13750.01741
0.59427623	0.12077896	0.932999318	0.07819539	0.41	13755.01565
0.59433411	0.12040094	0.948985048	0.07553834	0.41	13760.01648
0.594392	0.1212393	0.913895616	0.07371704	0.40000001	13765.01818
0.59444987	0.1209636	0.925289421	0.07751144	0.40000001	13770.01814
0.5945077	0.12047483	0.945838993	0.07317169	0.40000001	13775.01466
0.59456561	0.12122386	0.914529977	0.07551587	0.40000001	13780.01808
0.59462349	0.12090416	0.927764441	0.07525142	0.40000001	13785.01891
0.59468135	0.12101848	0.923010137	0.07499193	0.40000001	13790.01802
0.59473922	0.12108356	0.920314501	0.07345441	0.40000001	13795.01798
0.59479711	0.12084495	0.930236465	0.07457148	0.40000001	13800.01968
0.59485497	0.1207594	0.933819827	0.07321101	0.40000001	13805.01878
0.59491285	0.12082935	0.930888863	0.07198476	0.40000001	13810.01962
0.59497071	0.12116805	0.916826638	0.07360353	0.41	13815.01872
0.5950286	0.12090936	0.927547654	0.0748141	0.41	13820.02042
0.59508645	0.1207848	0.93275448	0.07470158	0.41	13825.01866
0.59514434	0.12090697	0.927647286	0.0750903	0.40000001	13830.02035
0.59520222	0.12082857	0.930921495	0.07547332	0.40000001	13835.02118
0.59526009	0.12056668	0.941942782	0.07566478	0.40000001	13840.02115
0.59531794	0.12057704	0.941504327	0.07449364	0.40000001	13845.01939
0.59537582	0.12101318	0.923230012	0.07438409	0.38999999	13850.02022
0.59543371	0.12073322	0.934919163	0.07602524	0.38999999	13855.02192
0.59549156	0.12085932	0.929635912	0.07506781	0.40000001	13860.02016
0.59554945	0.12091468	0.927325917	0.07552141	0.40000001	13865.02186
0.59560731	0.12106095	0.921250122	0.07462263	0.40000001	13870.02096
0.59566519	0.12126445	0.912863256	0.07633591	0.40000001	13875.02179
0.59572305	0.12082743	0.93096919	0.07662461	0.40000001	13880.0209
0.59578093	0.12093491	0.926483217	0.07429168	0.40000001	13885.02173
0.59583881	0.1211099	0.919225729	0.07506274	0.41	13890.02256
0.59589667	0.12121884	0.914736322	0.07531251	0.41	13895.02166
0.59595455	0.12055774	0.942321305	0.07143606	0.40000001	13900.0225
0.59601242	0.12057551	0.941569067	0.07491829	0.40000001	13905.02246
0.59607028	0.12100499	0.923569884	0.07564571	0.40000001	13910.02157
0.59612818	0.12074368	0.934479777	0.07490446	0.40000001	13915.02413
0.59618605	0.1209946	0.924001234	0.07496918	0.40000001	13920.0241
0.59624393	0.12096441	0.925255739	0.07721717	0.40000001	13925.02493
0.59630178	0.12089755	0.928040083	0.07806425	0.40000001	13930.02317
0.59635966	0.12088024	0.928762312	0.07680227	0.40000001	13935.024
0.59641755	0.12064848	0.938486399	0.07526239	0.40000001	13940.0257
0.59647542	0.1210151	0.923150353	0.07621149	0.40000001	13945.02566
0.59653329	0.1205374	0.943183073	0.07455349	0.40000001	13950.02563
0.59659116	0.12045977	0.946479364	0.07638332	0.40000001	13955.0256
0.59664904	0.12124202	0.913783909	0.07593451	0.40000001	13960.02643
0.59670689	0.1207466	0.934357156	0.07355853	0.43000001	13965.02467
0.59676478	0.12054178	0.942997434	0.07342947	0.43000001	13970.02637
0.59682264	0.12101015	0.923355738	0.0755465	0.41999999	13975.02547
0.59688053	0.12054992	0.942652531	0.07558511	0.41	13980.02717
0.5969384	0.12063487	0.939060596	0.07489882	0.41	13985.02714
0.59699627	0.12092749	0.926792215	0.07509257	0.40000001	13990.0271
0.59705415	0.1210008	0.923743811	0.0760699	0.40000001	13995.02794
0.59711201	0.12041382	0.948435897	0.07738382	0.40000001	14000.02704
0.59716989	0.1206012	0.940482622	0.07485431	0.40000001	14005.02787
0.59722775	0.12125533	0.91323748	0.07618255	0.40000001	14010.02698
0.59728564	0.12054906	0.942688964	0.07503828	0.40000001	14015.02867
0.59734349	0.12092134	0.927048404	0.07568424	0.43000001	14020.02691
0.59740138	0.12127081	0.912602375	0.07648157	0.47999999	14025.02861
0.59745926	0.1207249	0.935268802	0.07514923	0.47	14030.02944
0.59751711	0.12080501	0.931907684	0.07455046	0.44999999	14035.02768
0.59757499	0.12111955	0.918827165	0.07614714	0.43000001	14040.02851
0.59763287	0.12052219	0.943828008	0.07488935	0.41999999	14045.02934
0.59769074	0.1208895	0.928375885	0.07689127	0.41999999	14050.02931
0.5977486	0.12099437	0.924010784	0.0760005	0.41	14055.02842
0.59780648	0.12116393	0.91699641	0.07744756	0.41	14060.02925
0.59786436	0.12100175	0.923704374	0.075264	0.41	14065.03008
0.59792222	0.12073728	0.934748593	0.07506404	0.41	14070.02918
0.59798011	0.12110359	0.919486437	0.07675001	0.41	14075.03088
0.59803796	0.12099667	0.92391528	0.07612719	0.41	14080.02912
0.59809586	0.12064435	0.938660604	0.07682007	0.41	14085.03168
0.59815369	0.12073027	0.935043119	0.07395928	0.41	14090.02819
0.59821159	0.12069342	0.936592902	0.07391838	0.41	14095.03075
0.59826948	0.12071347	0.93574935	0.07579276	0.41	14100.03245
0.59832733	0.12121931	0.914717001	0.07631568	0.40000001	14105.03069
0.59838521	0.12100821	0.923436245	0.07485397	0.40000001	14110.03152
0.59844309	0.12087037	0.929174371	0.07684569	0.40000001	14115.03235
0.59850097	0.12088009	0.928768573	0.07554999	0.41	14120.03318
0.59855884	0.12065719	0.938119114	0.0771576	0.41	14125.03315
0.59861671	0.12123644	0.914013088	0.07663833	0.41	14130.03312
0.59867456	0.12089504	0.928144773	0.07415618	0.41	14135.03136
0.59873242	0.12115137	0.917514163	0.0738563	0.41	14140.03046
0.59879032	0.1208911	0.928309132	0.06973678	0.40000001	14145.03302
0.5988482	0.12082008	0.931276754	0.07290831	0.40000001	14150.03386
0.59890608	0.12036828	0.950378964	0.07170247	0.40000001	14155.03469
0.59896393	0.12085095	0.929985665	0.07251725	0.41	14160.03293
0.59902181	0.12039097	0.949410347	0.07210913	0.41999999	14165.03376
0.59907967	0.12095243	0.925754023	0.07310854	0.41	14170.03286
0.59913756	0.12017039	0.958868723	0.07183393	0.41	14175.03456
0.59919543	0.12105685	0.921419885	0.07634885	0.41	14180.03453
0.5992533	0.12053199	0.943412418	0.07271673	0.41	14185.0345
0.59931119	0.12063115	0.939217602	0.07360216	0.41	14190.03619
0.59936904	0.12067789	0.937246809	0.07238232	0.41	14195.03443
0.59942693	0.1207794	0.932980869	0.07367328	0.41	14200.03613
